idade,tempo_associado_anos,renda_mensal,valor_operacao,prazo_meses,comprometimento_renda,score_bureau,atrasos_12m,possui_garantia,canal_digital,qtd_operacoes_ativas,risco_alto
59.9,6.49,3047.85,19843.99,54,0.118,621.0,0,1,1,2,0
46.3,7.93,2992.62,3007.65,81,0.012,683.0,0,0,0,6,0
42.6,3.23,3335.32,2725.68,54,0.015,401.0,0,0,0,1,0
57.9,3.05,4434.06,2575.56,20,0.028,506.0,1,1,1,1,0
62.2,13.95,3576.47,19499.62,10,0.496,605.0,0,0,1,1,0
55.6,0.41,2817.5,7695.01,81,0.033,564.0,1,1,0,2,0
30.7,4.24,4109.11,8873.04,38,0.055,458.0,2,0,0,5,0
44.4,3.83,5189.37,7991.52,21,0.07,753.0,0,1,1,0,0
47.3,15.52,2426.45,2942.03,23,0.051,681.0,0,1,0,2,0
20.3,14.17,3188.57,4430.83,14,0.093,667.0,1,0,0,2,0
47.6,1.8,6241.95,4636.04,21,0.034,567.0,2,0,0,4,0
69.3,16.81,1796.3,2287.59,66,0.019,660.0,1,1,0,1,0
49.7,3.4,8889.15,5147.21,57,0.01,712.0,0,1,1,1,0
59.7,6.51,1577.29,3062.0,52,0.037,618.0,1,0,0,0,0
44.2,13.35,2724.53,13628.36,6,0.715,703.0,2,0,0,2,1
41.1,4.73,1953.53,14689.29,58,0.127,554.0,0,1,0,0,1
46.6,5.4,10974.83,2529.37,81,0.01,662.0,0,0,1,1,0
32.2,15.47,2497.78,6204.51,78,0.031,787.0,0,1,1,0,0
30.4,3.74,2501.23,43064.48,36,0.465,798.0,1,0,1,3,0
57.2,8.13,2686.75,3352.0,52,0.024,809.0,1,1,0,1,0
58.5,9.68,3472.33,11896.2,29,0.114,684.0,0,0,1,4,0
30.1,1.07,2750.0,8910.36,75,0.043,654.0,0,1,0,3,0
53.6,1.34,3062.27,21668.15,77,0.091,596.0,0,0,0,2,0
41.0,3.23,1400.0,10571.53,23,0.315,433.0,1,1,1,0,1
46.1,5.74,3399.68,5496.32,43,0.037,489.0,1,0,1,3,1
47.5,8.51,3326.89,8604.91,24,0.103,630.0,0,1,0,2,0
53.9,0.26,5832.57,8718.77,53,0.028,637.0,0,1,1,1,0
43.0,9.24,6768.15,7461.22,28,0.038,819.0,0,1,0,2,0
58.9,8.76,2971.32,2472.04,60,0.014,808.0,0,0,0,1,0
45.7,6.87,5161.21,24804.48,82,0.058,568.0,1,0,1,1,1
49.5,1.17,1797.47,21158.36,73,0.159,748.0,0,0,0,3,0
32.0,10.76,5024.28,3166.02,20,0.03,593.0,0,0,0,4,0
67.9,0.23,2404.6,6181.69,16,0.151,732.0,0,1,0,4,0
47.6,0.26,1717.14,6617.17,69,0.055,747.0,3,1,0,1,1
50.6,1.84,2974.78,2861.59,12,0.074,799.0,0,1,0,2,0
22.7,0.6,7117.13,1510.03,37,0.01,591.0,0,0,1,3,0
32.1,0.19,3639.32,4431.38,83,0.014,772.0,1,0,1,1,0
56.9,4.96,7503.08,5879.56,40,0.019,425.0,0,0,0,1,0
45.4,10.01,2182.44,2214.74,6,0.145,806.0,1,0,0,4,0
19.0,9.35,5862.42,9502.21,82,0.02,647.0,0,1,0,2,0
54.5,6.07,2301.49,23076.51,61,0.162,650.0,0,0,1,3,0
35.5,1.08,3729.13,17290.36,31,0.145,406.0,1,0,1,3,0
58.9,0.94,3711.44,7229.92,53,0.036,603.0,1,1,0,2,0
40.9,16.9,4740.13,1546.31,53,0.01,813.0,2,0,0,2,0
44.5,0.8,3781.62,15430.97,49,0.082,599.0,1,0,0,3,0
56.1,25.9,2193.93,9244.21,80,0.052,736.0,0,0,1,2,0
31.2,13.71,5346.35,11871.74,67,0.033,654.0,0,0,0,2,0
30.1,3.16,8539.1,46281.27,26,0.201,778.0,1,0,0,3,0
39.6,3.16,2389.66,3857.09,83,0.019,673.0,0,0,0,2,0
51.9,1.31,1400.0,609.52,81,0.01,538.0,2,1,0,3,0
26.0,3.38,4335.65,3139.73,9,0.072,657.0,0,0,1,2,0
22.0,0.55,2745.86,12549.56,29,0.152,842.0,0,0,0,2,0
51.9,3.51,3065.28,8301.85,53,0.05,710.0,0,1,1,3,0
34.8,10.77,4473.37,2713.32,74,0.01,636.0,2,0,0,4,0
37.3,3.24,2563.13,2258.04,61,0.014,921.0,0,0,1,5,0
19.7,0.77,2841.63,5889.06,50,0.041,789.0,0,0,0,2,0
33.9,2.16,3117.96,2639.95,29,0.028,748.0,0,0,1,3,0
41.9,6.45,7393.56,12946.36,13,0.125,688.0,0,0,1,3,0
53.2,1.63,3349.41,5595.49,75,0.022,738.0,0,1,0,2,0
32.7,3.03,1669.67,4608.21,47,0.057,742.0,0,0,1,1,0
61.9,1.35,1706.61,4095.12,41,0.057,388.0,0,0,1,4,0
33.8,2.4,3556.66,10268.24,82,0.035,697.0,2,0,0,4,0
33.8,0.96,1770.14,8419.86,18,0.25,631.0,0,0,1,2,0
60.4,13.55,1400.0,9718.26,25,0.267,590.0,1,1,0,1,0
44.5,4.6,4672.95,9529.2,72,0.028,627.0,1,1,0,1,0
35.4,3.13,4800.49,7593.32,28,0.055,463.0,1,1,1,3,0
40.1,19.51,2690.61,3197.69,79,0.015,433.0,1,0,1,5,0
58.2,10.28,3871.95,4199.24,72,0.015,800.0,1,0,0,1,0
59.6,0.61,3653.6,5680.49,13,0.111,705.0,0,1,0,0,0
32.2,8.4,4588.6,51983.19,41,0.27,360.0,1,0,1,3,0
41.5,5.68,4594.49,2406.79,64,0.01,581.0,0,0,1,2,0
43.1,8.87,1400.0,5557.6,44,0.088,756.0,0,0,1,1,0
30.2,2.08,2886.29,8852.37,22,0.133,616.0,2,0,1,3,0
41.3,3.17,4380.19,6167.2,9,0.141,799.0,2,1,1,4,1
42.1,8.58,2628.71,21302.35,6,1.158,776.0,0,1,0,2,0
55.7,7.65,3360.72,6138.6,19,0.091,487.0,0,1,1,3,0
56.5,4.15,4978.51,6561.09,26,0.049,633.0,0,0,1,3,1
38.0,7.85,3444.41,16867.87,29,0.163,596.0,0,1,0,2,0
39.4,0.48,7550.4,41342.26,72,0.075,483.0,0,1,1,3,0
50.0,5.56,6123.21,28760.22,45,0.102,475.0,1,1,0,2,1
35.0,0.1,3086.49,7165.35,17,0.129,553.0,1,0,0,1,0
49.1,0.4,2954.47,7749.92,12,0.202,573.0,0,1,1,2,0
40.9,0.23,1400.0,8451.06,16,0.355,684.0,1,0,1,1,0
30.4,13.68,2752.94,9249.27,30,0.108,775.0,1,1,1,4,0
30.5,9.19,1565.1,3779.65,63,0.038,712.0,0,1,1,1,0
59.4,5.22,3720.73,18824.88,9,0.506,740.0,1,1,1,2,0
40.1,3.86,3583.44,9759.03,37,0.072,618.0,0,1,1,0,0
61.7,0.76,4830.57,7782.47,40,0.039,722.0,1,0,1,2,0
35.8,0.65,7102.26,2581.1,17,0.02,632.0,0,1,0,5,1
45.5,6.0,3247.21,8570.3,10,0.24,597.0,0,0,1,2,0
70.7,8.62,11547.55,1474.55,23,0.01,878.0,1,1,1,3,0
29.3,8.27,3743.77,4800.69,17,0.071,370.0,0,0,1,4,0
19.2,17.51,1602.6,4881.52,67,0.045,425.0,2,0,1,4,0
57.4,3.19,2418.4,10491.24,77,0.056,696.0,0,1,0,0,0
32.1,0.83,2683.8,43996.48,54,0.298,618.0,0,1,0,1,1
41.8,0.65,4562.7,13557.79,65,0.045,478.0,0,0,1,3,0
35.0,0.97,1956.7,29838.71,65,0.231,523.0,2,0,0,2,0
45.2,16.59,2796.47,14482.42,74,0.069,539.0,0,0,1,1,0
30.6,0.57,3015.22,22304.6,13,0.528,757.0,0,0,0,0,0
39.8,3.97,2574.82,43105.88,83,0.199,795.0,0,0,1,2,0
47.4,14.79,5147.56,4193.73,41,0.019,847.0,0,1,0,4,0
29.9,3.19,4687.84,3954.49,48,0.017,459.0,0,0,1,3,0
33.6,0.64,6257.97,14793.3,68,0.034,486.0,0,0,1,2,0
37.8,5.94,2746.1,8076.3,44,0.065,478.0,0,1,1,1,0
24.9,0.83,6382.98,9880.5,26,0.057,805.0,0,0,1,0,0
36.9,10.64,1555.89,6478.21,7,0.52,700.0,0,0,0,2,0
43.4,0.3,1535.16,4737.98,19,0.154,660.0,0,0,0,3,0
37.2,3.63,1689.87,34845.81,12,1.5,678.0,0,0,1,3,0
38.7,6.78,3311.2,3011.29,35,0.025,643.0,0,0,0,3,0
41.8,0.84,6382.45,15029.24,66,0.035,515.0,0,1,1,2,0
34.1,0.21,2365.68,12988.32,32,0.166,712.0,1,0,0,2,0
50.3,3.42,2534.67,1956.45,52,0.015,628.0,1,1,1,0,0
59.2,2.44,2925.41,3836.43,20,0.062,506.0,0,1,1,2,0
36.4,1.46,4514.53,4463.01,52,0.019,719.0,0,1,1,5,0
47.8,5.53,2533.37,13468.73,80,0.066,599.0,2,1,0,4,0
39.1,6.27,2456.81,5823.57,30,0.076,677.0,0,1,0,2,0
46.4,13.44,1571.89,7502.33,43,0.108,635.0,1,1,0,1,0
60.8,20.73,2405.6,2182.26,81,0.011,757.0,0,0,1,2,0
48.1,3.15,6295.59,65730.65,53,0.193,676.0,1,0,1,4,0
20.7,0.3,3463.41,8639.29,37,0.066,544.0,1,1,0,0,0
47.4,1.27,2193.12,12696.74,15,0.362,689.0,0,1,0,2,0
56.8,0.17,6502.09,4981.25,79,0.01,693.0,1,1,1,3,0
39.3,2.71,2387.81,4503.61,53,0.035,711.0,0,1,0,4,0
53.9,0.5,7193.81,45316.03,10,0.573,774.0,0,1,0,0,0
33.7,13.23,7129.41,1443.68,49,0.01,576.0,0,1,1,5,0
24.2,0.3,3397.54,10412.71,81,0.037,730.0,0,1,0,1,0
43.7,7.7,1444.9,2723.43,78,0.024,443.0,0,0,1,1,0
20.9,1.27,11605.39,5627.94,21,0.022,636.0,0,0,1,2,0
39.1,2.17,4076.53,4562.91,38,0.029,617.0,0,0,0,7,0
57.4,8.09,2756.9,3336.31,82,0.015,824.0,1,0,0,5,0
19.1,0.15,5574.01,8365.72,67,0.022,631.0,1,0,1,5,0
26.6,0.88,4847.73,803.34,49,0.01,723.0,0,0,1,1,0
29.6,3.13,6775.15,6100.1,29,0.03,439.0,2,1,1,3,0
41.2,4.85,2288.63,7470.66,65,0.049,608.0,0,0,1,3,0
37.6,3.19,3925.15,2384.28,51,0.012,548.0,1,1,0,2,0
58.8,3.66,1716.03,31631.12,46,0.392,947.0,0,0,1,1,0
53.5,5.93,4752.77,4745.67,78,0.013,570.0,0,1,1,1,0
47.9,0.19,3253.15,6543.74,35,0.056,659.0,1,0,0,0,0
43.7,2.0,3845.1,4755.24,54,0.022,665.0,0,0,1,1,0
46.7,3.03,3039.68,7529.55,9,0.248,459.0,1,1,1,2,1
31.7,5.68,2869.68,26300.14,61,0.148,587.0,1,0,0,2,0
52.3,3.02,2043.61,75035.32,48,0.749,699.0,1,0,1,1,0
28.7,2.52,5088.49,15852.39,74,0.042,660.0,0,1,1,4,0
52.0,1.65,7475.13,21572.93,31,0.09,374.0,0,1,1,1,0
56.2,3.78,2425.6,37978.85,78,0.198,582.0,1,0,1,5,1
44.5,0.99,4466.89,10137.37,50,0.044,772.0,0,1,0,1,0
39.9,0.4,4178.47,33297.11,22,0.346,721.0,0,0,0,2,0
46.8,11.07,3309.17,16533.78,18,0.263,796.0,1,0,1,1,0
18.0,4.81,1422.79,9224.23,21,0.295,532.0,0,0,1,1,0
45.6,0.51,1610.21,11106.73,29,0.23,804.0,0,0,1,5,0
40.6,0.12,2144.07,1572.98,48,0.015,645.0,1,0,0,1,0
41.4,5.04,1400.0,10539.73,73,0.102,841.0,0,1,0,1,0
50.5,7.84,7146.78,2019.54,83,0.01,650.0,0,0,0,3,0
41.1,3.67,4032.88,1876.68,58,0.01,404.0,0,1,1,2,0
28.3,0.19,3240.62,9639.18,44,0.066,752.0,2,0,0,4,0
40.3,1.01,1400.0,2973.01,53,0.039,597.0,1,1,0,2,0
42.8,0.28,1400.0,8051.37,31,0.18,605.0,1,0,1,3,0
43.4,7.04,3290.23,9178.24,25,0.107,476.0,3,0,1,3,0
43.9,0.81,9737.79,9554.28,47,0.02,845.0,2,0,1,1,0
54.5,9.08,2243.4,3591.38,70,0.023,587.0,0,1,0,2,0
29.0,6.69,5298.02,18193.4,11,0.286,839.0,2,1,1,2,0
44.1,2.96,2530.2,7477.76,14,0.197,598.0,0,0,1,1,0
57.5,2.87,3396.1,12051.79,19,0.177,539.0,1,0,0,2,0
21.2,0.52,6425.8,2760.6,22,0.019,808.0,0,0,0,1,0
44.2,1.44,2723.65,6901.58,17,0.141,641.0,1,0,1,0,0
35.0,0.55,2253.96,21754.26,16,0.568,642.0,1,1,1,0,0
37.6,8.81,7186.35,19402.55,8,0.3,496.0,0,0,1,3,0
31.1,3.31,3378.06,3953.82,33,0.034,595.0,1,1,1,4,0
40.0,0.43,6003.89,4959.19,62,0.013,701.0,4,1,0,3,1
64.1,8.67,2259.98,3328.18,18,0.078,494.0,0,0,0,2,0
26.8,0.33,7141.45,4488.3,31,0.02,585.0,1,1,0,4,1
28.0,1.24,3829.52,2300.4,81,0.01,600.0,1,1,0,1,0
26.4,9.13,4184.46,7155.54,19,0.086,658.0,1,0,0,3,0
62.7,4.73,3541.82,14325.9,83,0.048,828.0,1,1,1,3,0
36.5,3.81,2494.86,3997.61,45,0.035,614.0,2,0,1,2,0
41.7,10.15,3291.42,7468.54,62,0.036,567.0,0,1,0,4,0
37.2,0.91,2582.66,6644.54,31,0.08,980.0,0,1,0,5,0
30.7,1.69,5584.5,20943.99,31,0.117,598.0,1,1,0,2,0
39.2,2.5,2946.34,4673.05,36,0.043,627.0,1,1,0,1,0
71.5,9.1,1446.53,4828.57,15,0.209,607.0,0,1,1,3,0
58.7,0.67,1400.0,3784.17,30,0.087,617.0,2,0,1,1,0
31.8,7.86,1400.0,2910.97,75,0.027,659.0,0,1,1,2,0
49.8,0.14,4628.02,13046.39,6,0.403,760.0,0,1,0,2,0
32.0,1.47,1748.78,7175.3,50,0.08,698.0,2,1,0,3,0
20.7,1.28,3885.66,8512.82,59,0.037,779.0,2,1,0,4,0
54.2,3.1,3551.47,25518.96,17,0.399,775.0,0,0,1,1,0
55.9,2.8,3179.28,26872.87,14,0.564,675.0,0,0,1,2,0
54.6,19.81,4192.8,1841.6,49,0.01,695.0,2,1,1,0,0
36.4,2.43,3594.16,14516.65,23,0.168,783.0,1,1,1,1,0
40.0,4.99,1400.0,9927.68,82,0.085,517.0,0,1,0,2,1
51.0,0.17,2757.3,5348.48,20,0.092,950.0,2,0,0,2,0
46.7,7.23,4162.23,10882.54,16,0.154,588.0,0,0,1,2,0
37.3,2.74,8120.57,1713.43,31,0.01,608.0,2,0,0,3,0
22.6,2.33,8329.44,30223.59,31,0.113,505.0,0,0,1,1,0
43.4,0.73,1556.61,12880.24,18,0.436,508.0,0,1,0,2,0
54.9,14.16,2718.0,3719.42,57,0.024,767.0,0,0,0,0,0
27.6,4.93,1400.0,4784.47,33,0.101,922.0,0,0,1,1,0
49.7,1.56,7600.25,1749.64,47,0.01,582.0,2,0,0,1,0
46.0,0.16,5750.67,6108.51,24,0.042,692.0,0,1,1,1,0
51.0,8.86,3995.1,5247.68,13,0.094,676.0,0,1,0,2,0
52.5,4.8,3609.6,2458.73,10,0.062,770.0,1,0,1,2,0
33.7,2.66,7039.88,16301.82,10,0.211,916.0,0,0,1,2,1
22.6,1.55,6413.94,25568.53,73,0.054,833.0,0,0,0,3,0
35.6,6.46,6228.71,7905.99,26,0.047,621.0,0,0,1,3,0
52.7,7.49,4235.15,6154.37,29,0.048,713.0,0,1,1,2,0
35.5,2.61,2718.74,11985.9,51,0.085,725.0,0,0,0,1,0
33.7,4.1,5023.68,7961.12,13,0.113,648.0,1,0,1,1,0
20.1,16.57,5160.68,3059.6,52,0.011,518.0,1,0,0,4,0
63.0,22.25,2966.53,4503.41,46,0.032,554.0,0,0,0,4,0
51.9,10.2,2715.72,6205.6,67,0.034,788.0,0,0,1,4,0
51.2,3.3,6144.56,10131.13,15,0.103,800.0,0,1,0,2,0
53.6,0.6,8227.72,8171.46,7,0.124,625.0,0,0,1,0,0
48.9,8.74,2181.64,9792.11,66,0.067,681.0,0,0,1,6,0
39.1,0.18,2850.2,2054.23,34,0.021,794.0,1,1,1,0,0
40.0,1.89,3995.86,14745.54,10,0.335,445.0,0,1,0,0,0
36.9,0.2,4305.42,8128.03,49,0.038,596.0,3,0,1,6,0
73.6,5.53,2471.79,80614.85,42,0.758,892.0,1,0,1,3,1
48.7,2.2,9282.97,5716.6,80,0.01,686.0,1,1,1,3,0
36.4,3.97,4155.35,10841.24,79,0.033,514.0,0,0,0,3,0
47.6,2.96,4412.78,103393.49,48,0.478,664.0,3,1,1,3,1
29.9,4.16,8667.94,9649.7,18,0.059,773.0,1,1,1,1,0
60.1,0.62,2573.48,7624.58,64,0.046,344.0,1,0,1,4,1
34.1,0.51,3138.07,3333.47,21,0.048,671.0,2,0,1,3,0
48.0,5.83,1653.54,32062.41,71,0.269,605.0,2,1,0,4,0
54.8,2.77,2996.52,2854.95,52,0.018,453.0,0,0,1,2,1
46.6,2.86,1452.57,11901.37,33,0.241,660.0,0,0,1,4,0
43.1,0.36,4970.71,5291.2,82,0.013,634.0,1,0,1,3,0
42.1,4.63,4150.56,6833.53,46,0.035,647.0,0,1,0,2,0
41.3,4.09,2828.81,2249.49,36,0.021,608.0,0,1,0,4,0
35.1,0.13,3117.44,27141.37,20,0.415,527.0,0,1,1,2,0
36.6,0.5,5008.07,6310.58,56,0.022,475.0,0,0,0,6,0
59.8,3.85,1763.95,2714.65,27,0.055,567.0,1,0,0,1,0
40.7,0.36,3685.98,25019.77,17,0.377,753.0,2,1,1,3,0
32.6,1.49,4840.29,5147.55,15,0.066,678.0,0,0,1,1,0
35.8,0.69,1400.0,10950.57,56,0.137,642.0,1,1,1,5,0
55.2,3.38,4801.65,17279.48,77,0.046,525.0,0,1,0,1,0
50.1,3.53,1400.0,12414.63,25,0.341,605.0,0,0,1,5,1
48.7,4.3,3088.14,1122.18,22,0.016,738.0,0,1,1,1,0
38.9,6.73,1737.38,15150.99,53,0.161,711.0,1,0,1,3,0
48.9,2.41,7238.62,7401.57,17,0.057,593.0,4,0,1,3,0
34.3,0.2,1743.38,6026.21,12,0.266,337.0,0,0,0,4,1
38.9,9.77,1400.0,7345.42,55,0.094,569.0,0,0,1,3,0
53.6,4.28,3545.18,1902.59,46,0.011,592.0,1,0,1,1,0
52.5,2.38,2624.02,9633.04,8,0.408,541.0,1,0,0,3,0
30.2,4.26,1440.1,2373.33,24,0.066,600.0,0,1,0,3,0
31.7,1.26,4399.29,6265.07,21,0.065,748.0,3,1,0,0,0
43.3,2.14,1400.0,9326.71,59,0.111,646.0,0,0,0,2,0
62.7,6.0,1863.23,21303.64,57,0.197,769.0,2,1,1,1,0
19.0,5.03,2400.97,3875.18,64,0.025,469.0,1,1,1,2,0
45.3,14.15,5121.6,29924.37,13,0.417,613.0,1,0,0,1,0
25.5,1.72,6717.74,18999.5,72,0.039,417.0,1,1,0,3,1
34.4,4.25,6042.24,5505.66,22,0.04,599.0,1,0,1,2,0
37.6,3.44,3028.13,2987.3,83,0.012,525.0,0,0,1,0,0
37.0,0.24,1400.0,2209.6,74,0.021,804.0,0,0,0,0,0
35.6,1.45,4084.56,10348.31,41,0.06,699.0,1,0,1,4,0
42.1,14.89,7396.89,4173.22,67,0.01,772.0,1,0,0,2,1
35.6,2.55,6493.68,23847.18,58,0.062,598.0,0,0,0,5,1
24.5,0.53,4249.78,4395.9,66,0.015,528.0,1,0,1,6,0
51.4,3.19,1712.61,3602.55,7,0.263,524.0,1,1,0,4,0
51.0,6.73,2467.8,9999.23,12,0.312,682.0,1,1,0,3,0
52.1,10.09,9543.33,4370.17,76,0.01,867.0,0,1,1,2,0
23.5,5.22,1511.41,8165.68,66,0.081,699.0,1,1,1,4,0
45.6,1.63,1752.3,19680.63,54,0.204,605.0,1,1,0,1,0
50.1,5.62,5532.55,9004.74,30,0.053,627.0,0,0,1,4,0
29.6,5.11,2598.95,9035.06,38,0.089,646.0,0,0,0,2,0
42.1,12.8,1719.92,9746.19,36,0.153,893.0,1,0,1,2,0
40.6,5.03,7634.13,1765.54,39,0.01,798.0,0,0,0,2,0
64.1,3.39,4245.36,11529.38,55,0.048,681.0,0,0,0,3,0
65.1,0.99,2670.47,9357.55,65,0.053,663.0,0,0,1,3,0
22.0,3.81,1754.3,18098.92,35,0.287,686.0,1,0,0,1,0
71.9,1.54,10158.58,13977.86,71,0.019,709.0,2,0,1,1,0
31.0,0.69,3250.46,6756.41,13,0.148,600.0,1,1,1,0,0
53.8,11.58,7104.83,20519.97,69,0.041,549.0,1,0,1,2,0
53.6,2.29,5385.68,6226.89,58,0.02,774.0,2,0,1,1,0
30.1,8.09,2473.78,10121.75,45,0.089,653.0,3,0,1,3,1
47.9,7.52,2484.64,6123.97,35,0.068,764.0,2,0,1,2,0
40.7,2.29,7298.86,12278.22,34,0.048,848.0,0,1,1,3,0
48.7,1.98,7364.19,5774.22,34,0.022,712.0,2,0,1,1,0
44.8,5.87,1400.0,35696.09,79,0.319,693.0,1,0,1,2,0
56.4,0.1,4457.66,49792.84,8,1.241,1000.0,1,1,0,3,1
42.9,6.47,3081.99,17792.72,55,0.103,675.0,0,0,1,2,0
40.0,1.39,1866.22,32440.63,83,0.207,519.0,0,1,0,2,0
55.2,1.0,3804.58,2027.8,48,0.011,616.0,0,1,1,2,0
49.0,1.22,1568.26,2254.67,55,0.026,836.0,0,0,1,1,0
50.8,9.22,2548.98,6066.85,52,0.045,495.0,0,0,1,0,0
34.0,11.05,2123.54,8409.42,45,0.086,560.0,0,0,1,0,1
29.5,2.29,2502.67,6779.19,55,0.048,783.0,1,0,1,1,0
35.2,5.28,3167.46,1848.4,76,0.01,617.0,0,0,0,0,0
34.6,27.44,1884.54,22843.74,61,0.196,637.0,0,1,1,3,0
51.4,0.88,7826.33,56318.5,72,0.099,779.0,0,0,1,3,0
53.7,3.89,4321.28,25665.14,49,0.119,564.0,0,0,0,1,0
40.1,1.06,8839.71,21525.01,66,0.036,474.0,1,0,1,3,0
59.2,13.53,3016.81,9931.91,74,0.044,483.0,0,0,0,3,0
58.4,0.33,2436.13,3794.48,22,0.068,720.0,0,1,0,2,0
44.9,0.3,8665.71,8649.66,73,0.013,681.0,0,0,1,2,0
32.1,2.47,2397.23,53907.73,59,0.375,567.0,2,1,1,1,0
60.9,0.53,2986.74,5902.97,40,0.048,511.0,0,1,1,3,0
41.3,1.83,4895.28,5380.51,66,0.016,618.0,1,0,0,3,0
43.5,7.96,1667.78,21951.12,19,0.658,784.0,0,1,0,2,0
37.9,2.05,4871.77,23302.54,60,0.078,550.0,1,0,1,4,0
31.3,0.15,4540.72,3777.77,50,0.016,570.0,0,0,0,1,0
24.4,16.84,6621.84,6403.91,75,0.013,507.0,1,0,1,7,0
49.6,0.71,5375.06,5157.9,54,0.017,606.0,0,0,1,3,0
32.6,3.73,6734.43,8627.59,47,0.027,691.0,1,1,1,1,0
78.7,3.75,3100.34,21879.78,46,0.15,904.0,1,0,0,1,0
29.0,2.2,2049.87,3929.92,49,0.038,676.0,2,0,1,3,0
26.9,0.1,10514.3,21605.4,75,0.027,644.0,0,1,0,0,0
48.1,2.9,1422.71,8879.37,67,0.092,754.0,1,0,1,1,0
60.4,1.49,1503.3,65747.24,13,1.5,734.0,1,1,0,3,1
42.8,5.5,4495.45,10796.18,47,0.05,581.0,0,0,0,1,0
48.9,0.25,8052.54,7426.23,28,0.032,926.0,1,1,0,1,0
19.9,6.57,3656.47,13592.09,18,0.196,647.0,0,0,0,2,0
33.9,5.26,5707.96,5982.35,73,0.014,678.0,0,1,1,3,0
29.1,5.37,1400.0,1610.43,72,0.016,716.0,2,0,0,3,0
19.3,5.39,2503.01,6525.88,79,0.033,692.0,0,1,0,4,0
43.4,13.43,1400.0,6433.9,36,0.124,833.0,0,1,1,1,0
18.0,0.56,5060.53,1933.17,39,0.01,579.0,0,1,0,0,0
26.1,0.39,1406.73,7587.58,66,0.081,744.0,0,0,0,1,1
35.6,0.37,1631.41,1260.92,21,0.035,670.0,1,0,0,1,0
32.0,3.57,4370.85,5925.86,10,0.123,768.0,0,1,0,1,0
46.8,0.54,5907.65,10089.36,38,0.044,624.0,0,1,1,3,1
45.7,3.66,3018.66,8842.25,55,0.052,608.0,0,1,1,5,0
52.7,3.99,4507.94,5597.29,41,0.03,738.0,0,1,1,1,0
51.0,0.55,4428.36,7502.73,22,0.074,693.0,0,0,0,2,0
55.7,7.98,2926.36,4001.17,46,0.029,552.0,0,0,0,1,0
42.0,2.1,1804.27,8182.35,79,0.057,811.0,1,0,0,2,0
45.6,5.54,4494.86,8537.96,27,0.068,738.0,1,1,1,0,0
48.1,5.61,4615.63,3603.91,37,0.021,641.0,0,0,0,1,0
43.7,0.88,5386.84,10310.62,30,0.062,594.0,0,0,1,3,0
37.2,11.11,3911.34,10252.81,28,0.09,694.0,1,1,1,1,0
38.0,1.53,1732.51,6977.26,57,0.069,729.0,0,0,0,3,0
32.2,16.04,4815.94,71606.59,35,0.413,459.0,1,0,0,2,0
47.1,0.47,3291.97,7139.28,54,0.039,695.0,1,0,0,0,1
40.9,0.1,2526.26,6302.42,7,0.312,728.0,0,0,0,1,0
34.0,0.95,2801.61,5540.53,57,0.034,368.0,0,0,1,2,1
34.1,3.02,2253.77,3381.77,14,0.1,674.0,0,1,1,4,0
27.5,3.72,5371.51,15022.55,35,0.078,733.0,0,1,0,4,0
53.7,5.19,1510.26,4369.39,74,0.039,720.0,0,1,1,1,0
42.9,4.41,1907.56,4860.26,32,0.077,746.0,0,1,0,2,0
31.6,1.88,2749.5,4991.95,60,0.03,611.0,0,0,1,2,0
51.7,6.13,8002.93,3339.41,33,0.012,525.0,0,0,1,2,0
35.3,0.34,5883.19,1675.76,76,0.01,434.0,0,0,0,1,1
25.1,0.17,1400.0,5341.99,80,0.047,781.0,1,1,0,0,1
54.3,0.67,6927.41,17783.06,76,0.033,734.0,1,0,1,2,0
35.6,0.69,6920.07,9674.82,36,0.038,790.0,0,1,1,2,0
37.1,2.42,1727.27,33008.41,30,0.616,563.0,2,0,1,0,1
42.5,4.57,1400.0,15928.43,53,0.211,746.0,0,1,1,6,0
55.7,18.92,3166.17,12985.24,69,0.059,470.0,1,0,0,6,0
42.2,1.29,6107.87,44107.46,46,0.154,546.0,0,1,1,2,0
27.6,4.51,7904.55,7424.71,63,0.015,665.0,0,0,1,4,0
48.5,0.78,2040.69,8576.39,74,0.056,730.0,0,0,0,0,1
36.2,0.27,8635.08,8019.91,64,0.014,851.0,1,1,0,5,1
64.7,0.15,1400.0,32513.42,34,0.664,621.0,0,0,1,2,0
42.0,6.46,2690.74,8121.45,25,0.116,546.0,0,1,0,1,0
18.0,19.66,2618.96,4521.28,39,0.043,540.0,0,1,1,2,0
46.3,13.51,6209.19,13751.57,50,0.043,567.0,2,1,1,1,0
65.3,2.85,6728.22,3886.9,71,0.01,917.0,1,0,0,2,0
60.9,0.23,5568.18,13096.82,29,0.078,741.0,1,0,1,5,0
64.0,0.92,1567.44,11759.97,18,0.395,784.0,0,0,0,1,0
29.8,7.94,5294.59,6833.13,30,0.042,621.0,0,1,0,2,0
52.9,1.24,4358.89,13483.61,52,0.058,650.0,1,0,0,1,0
33.3,4.38,1400.0,2123.86,24,0.061,734.0,0,1,1,1,0
44.7,1.81,1400.0,9383.1,37,0.176,589.0,2,1,1,4,0
26.7,3.56,5830.71,5342.83,26,0.034,615.0,0,0,0,3,0
34.3,8.14,2983.78,106514.59,82,0.43,569.0,1,1,0,3,1
33.9,2.9,1624.82,9323.03,45,0.125,596.0,0,0,0,4,0
